name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,geocode_method
3391,110.0,-9.1006362,52.2595355,1.08277,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,9.7514,exact
3401,110.0,-7.1589941,52.2518508,1.00952,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,6.012,exact
3421,110.0,-6.2208175,53.4013032,1.0319,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,-7.1577,exact
3431,110.0,-6.4540511,53.3259419,1.00953,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-6.8257,exact
3461,110.0,-9.3963977,52.5801792,1.03649,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,6.2686,exact
3462,220.0,-9.3963977,52.5801792,1.03608,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,7.5936,exact
3471,110.0,-6.4497194,53.3166943,1.00961,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-6.8156,fuzzy
3472,220.0,-6.4497194,53.3166943,1.01355,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-4.7797,fuzzy
3481,110.0,,,1.03649,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,6.2685,
3491,110.0,,,1.05701,PQ,,0,LISLEA,LISLEA,1.0,7.0,7.0,IE,-7.1171,
3501,110.0,,,1.05205,PQ,,0,LANESBORO_A1,LANESBORO_A1,1.0,3.0,3.0,IE,-3.7776,
3511,110.0,,,1.06982,PQ,,0,LICKNY,LICKNY,1.0,3.0,3.0,IE,-7.0537,
3521,110.0,-6.5657571,53.9674714,1.05599,PQ,,0,LOUTHA,LOUTHA,1.0,7.0,7.0,IE,-6.0354,coupled
3522,220.0,-6.5657571,53.9674714,1.03329,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-4.3231,exact
3531,110.0,-8.2307526,51.935749,1.0089,PQ,,0,LYSAGHTSTOWN,LYSAGHTSTOWN,1.0,10.0,10.0,IE,12.9129,truncated
3541,110.0,-8.6416309,52.634953,1.02361,PQ,,0,LIMERICK,LIMERICK,1.0,5.0,5.0,IE,4.4164,exact
3561,110.0,-6.9102424,54.2447228,1.05099,PQ,,0,LISDRUM,LISDRUM,1.0,7.0,7.0,IE,-6.8585,exact
3571,110.0,-7.7961871,53.2271141,1.03422,PQ,,0,DERRYCARNEY,DERRYCARNEY,1.0,3.0,3.0,IE,-1.3117,exact
3581,110.0,-7.6977545,54.9241287,1.08141,PQ,,0,LETTERKENNY,LETTERKENNY,1.0,1.0,1.0,IE,-11.3941,exact
3591,110.0,-7.8642829,54.9028813,1.08283,PQ,,0,LENALEA,LENALEA,1.0,1.0,1.0,IE,-11.1533,exact
3601,110.0,,,1.01357,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,12.7033,
3611,110.0,,,1.01359,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,12.7086,
3621,110.0,-7.6819128,52.7513555,1.0173,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,2.2975,exact
3641,110.0,-6.5375093,52.579161,1.01841,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,2.4867,exact
3642,220.0,-6.5375093,52.579161,1.00577,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,3.4045,exact
3651,110.0,-6.4477366,53.3146332,1.00959,PQ,,0,BARNAKYLE,BARNAKYLE,1.0,11.0,11.0,IE,-6.8213,exact
3662,220.0,-6.9856001,52.2816555,1.0,PQ,,0,LOUGHTOWN,LOUGHTOWN,1.0,9.0,9.0,IE,8.1053,coupled
3681,110.0,-6.4523208,53.316073,1.0096,PQ,,0,AUNGIERSTOWN,AUNGIERSTOWN,1.0,11.0,11.0,IE,-6.8168,exact
3751,110.0,-6.2393583,53.3451982,1.03332,PQ,,0,MISERY HILL,MISERY HILL,1.0,11.0,11.0,IE,-6.2608,exact
3761,110.0,-6.4151251,53.4142091,1.01484,PQ,,0,MACETOWN,MACETOWN,1.0,11.0,11.0,IE,-7.5607,exact
3781,110.0,-6.2509463,53.3543732,1.02548,PQ,,0,MCDERMOTT,MCDERMOTT,1.0,11.0,11.0,IE,-6.0776,exact
3801,110.0,-8.1872013,51.9376618,1.00771,PQ,,0,MIDLETON,MIDLETON,1.0,10.0,10.0,IE,12.9667,exact
3821,110.0,-6.7310796,53.8911239,1.03844,PQ,,0,MEATH HILL,MEATH HILL,1.0,7.0,7.0,IE,-6.3438,exact
3841,110.0,,,1.02571,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-4.895,
3842,220.0,,,1.01508,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-3.9353,
3851,110.0,,,1.01873,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-6.2209,
3852,220.0,,,1.01873,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-3.5765,
3861,110.0,-6.2522534,53.3150328,1.03337,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-6.2379,exact
3871,110.0,-6.2522534,53.3150328,1.02322,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-6.1477,exact
3881,110.0,-8.8921962,51.8957884,1.02861,PQ,,0,MACROOM,MACROOM,1.0,6.0,6.0,IE,11.2122,exact
3891,110.0,-9.1207652,51.8043751,1.02584,PQ,,0,CARRIGDANGAN,CARRIGDANGAN,1.0,6.0,6.0,IE,11.0073,exact
3901,110.0,-8.6881456,52.6369214,1.01691,PQ,,0,MONETEEN,MONETEEN,1.0,5.0,5.0,IE,4.1029,exact
3934,380.0,-9.4216875,52.6103965,1.0,PQ,,0,MNYPG1,MNYPG1,1.0,4.0,4.0,IE,8.6481,coupled
3940,220.0,-9.4216875,52.6103965,1.03514,PQ,,0,MNYP B,MNYP B,1.0,4.0,4.0,IE,7.6171,coupled
3941,110.0,-9.4216875,52.6103965,1.04157,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,6.2844,exact
3942,220.0,-9.4216875,52.6103965,1.03514,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,7.6171,exact
3944,380.0,-9.4216875,52.6103965,1.0,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,8.6481,exact
3954,380.0,-9.4216875,52.6103965,1.0,PQ,,0,MNYPG2,MNYPG2,1.0,4.0,4.0,IE,8.6481,coupled
3961,110.0,-8.4461681,51.8991554,1.01364,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,12.7134,exact
3981,110.0,,,1.01663,PQ,,0,MUNGRET A,MUNGRET A,1.0,5.0,5.0,IE,4.0921,
3991,110.0,,,1.01663,PQ,,0,MUNGRET B,MUNGRET B,1.0,5.0,5.0,IE,4.0927,
4001,110.0,-7.3716668,53.5383686,1.05822,PQ,,0,MULLINGAR,MULLINGAR,1.0,3.0,3.0,IE,-6.7532,exact
4021,110.0,-8.6206886,52.1431365,1.01842,PQ,,0,MALLOW,MALLOW,1.0,5.0,5.0,IE,9.3522,exact
4041,110.0,-9.1879038,54.1232614,1.06748,PQ,,0,MOY,MOY,1.0,2.0,2.0,IE,2.8622,exact
4061,110.0,-6.4087276,53.9755464,1.05156,PQ,,0,MULLAGHARLIN,MULLAGHARLIN,1.0,7.0,7.0,IE,-6.2125,exact
4071,110.0,-7.842446,54.8676656,1.08331,PQ,,0,MEENTYCAT,MEENTYCAT,1.0,1.0,1.0,IE,-11.0283,exact
4081,110.0,-6.6456698,53.2412035,1.0267,PQ,,0,MONREAD,MONREAD,1.0,11.0,11.0,IE,-5.7846,exact
4091,110.0,-7.9692346,54.6644867,1.08903,PQ,,0,MULREAVY,MULREAVY,1.0,1.0,1.0,IE,-9.8211,exact
4101,110.0,-6.2162523,53.3997557,1.03173,PQ,,0,NEWBURY,NEWBURY,1.0,11.0,11.0,IE,-7.1768,exact
4111,110.0,-6.3505969,53.2948465,1.00852,PQ,,0,BANCROFT,BANCROFT,1.0,11.0,11.0,IE,-4.2982,exact
4201,110.0,-6.8355084,53.1955872,1.02818,PQ,,0,NEWBRIDGE,NEWBRIDGE,1.0,11.0,11.0,IE,-5.7645,exact
4211,110.0,-6.2355586,53.3504282,1.03328,PQ,,0,NORTH QUAYS,NORTH QUAYS,1.0,11.0,11.0,IE,-6.2237,exact
4221,110.0,-6.7064767,53.6997602,1.03003,PQ,,0,NAVAN,NAVAN,1.0,7.0,7.0,IE,-6.9536,exact
4242,220.0,-6.211276,53.3498314,1.01848,PQ,,0,NORTH WALL,NORTH WALL,1.0,11.0,11.0,IE,-4.8307,exact-name
4261,110.0,-8.1812103,52.8610738,1.02048,PQ,,0,NENAGH,NENAGH,1.0,8.0,8.0,IE,4.3541,exact
4281,110.0,-6.4356661,53.3241021,1.02047,PQ,,0,NANGOR,NANGOR,1.0,11.0,11.0,IE,-7.0009,exact
4341,110.0,,,1.01139,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,13.7843,
4351,110.0,,,1.01141,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,13.7854,
4361,110.0,-9.6927788,52.136625,1.04004,PQ,,0,OUGHTRAGH,OUGHTRAGH,1.0,5.0,5.0,IE,6.1282,exact
4371,110.0,-8.9893244,54.1053454,1.06524,PQ,,0,GLENREE,GLENREE,1.0,2.0,2.0,IE,1.2092,exact
4382,220.0,-8.2688847,53.134326,1.00885,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,5.9536,exact
4384,380.0,-8.2688847,53.134326,1.01477,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,4.3412,exact
4391,110.0,-7.0878409,53.2882569,1.03606,PQ,,0,PHILIPSTOWN,PHILIPSTOWN,1.0,3.0,3.0,IE,-5.4154,exact
4401,110.0,-6.2720237,53.4059932,1.0319,PQ,,0,POPPINTREE,POPPINTREE,1.0,11.0,11.0,IE,-7.0748,exact
4441,110.0,-6.5904682,53.1208504,1.03556,PQ,,0,POLLAPHUCA,POLLAPHUCA,1.0,11.0,11.0,IE,-0.1963,exact
4461,110.0,,,1.03295,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-6.1555,
4462,220.0,,,1.01817,PQ,,0,POOLBEG NORT,POOLBEG NORT,1.0,11.0,11.0,IE,-4.8209,
4471,110.0,,,1.03297,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-6.1572,
4472,220.0,,,1.01886,PQ,,0,POOLBEG SOUT,POOLBEG SOUT,1.0,11.0,11.0,IE,-4.5348,
4481,110.0,,,1.03334,PQ,,0,PORTLAOISE,PORTLAOISE,1.0,11.0,11.0,IE,-3.7487,
4491,110.0,-6.3275833,53.3815035,1.02563,PQ,,0,PELLETSTOWN,PELLETSTOWN,1.0,11.0,11.0,IE,-6.0477,exact
4501,110.0,-6.3861652,53.6808422,1.02532,PQ,,0,PLATIN,PLATIN,1.0,7.0,7.0,IE,-7.5026,exact
4511,110.0,-6.1519907,53.2734538,1.01431,PQ,,0,POTTERY ROAD,POTTERY ROAD,1.0,11.0,11.0,IE,-4.2294,truncated
4522,220.0,-9.2533719,52.6394329,1.03627,PQ,,0,PROSPECT,PROSPECT,1.0,4.0,4.0,IE,7.3532,exact
4621,110.0,-6.5224663,53.3776928,1.0024,PQ,,0,RYEBROOK,RYEBROOK,1.0,11.0,11.0,IE,-7.6332,exact
4651,110.0,-6.2066748,53.3397238,1.03332,PQ,,0,RINGSEND,RINGSEND,1.0,11.0,11.0,IE,-6.2117,exact
4681,110.0,-8.9685536,52.5436993,1.02835,PQ,,0,RATHKEALE,RATHKEALE,1.0,5.0,5.0,IE,4.7503,exact
4691,110.0,-6.3878298,53.7067579,1.02661,PQ,,0,OLDBRIDGE,OLDBRIDGE,1.0,7.0,7.0,IE,-7.5284,exact
4701,110.0,-7.857067,53.743184,1.05125,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-3.907,exact
4711,110.0,-7.857067,53.743184,1.05125,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-3.907,exact
4721,110.0,-8.3695668,51.8268181,1.01259,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,14.0101,exact
4722,220.0,-8.3695668,51.8268181,1.00248,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,17.3396,exact
4741,110.0,-6.5211765,53.355297,1.02075,PQ,,0,RINAWADE,RINAWADE,1.0,11.0,11.0,IE,-6.3779,exact
4761,110.0,-8.3445201,51.8332719,1.0146,PQ,,0,RINGASKIDDY,RINGASKIDDY,1.0,10.0,10.0,IE,13.9791,exact
4781,110.0,-7.1060697,54.0013256,1.06003,PQ,,0,RATRUSSAN,RATRUSSAN,1.0,7.0,7.0,IE,-6.9935,exact
4901,110.0,-6.1795599,52.8130651,1.01979,PQ,,0,SHELTON ABBE,SHELTON ABBE,1.0,9.0,9.0,IE,-0.9933,truncated
4941,110.0,-8.0377635,53.2710643,1.03394,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.2789,truncated
4942,220.0,-8.0377635,53.2710643,1.02184,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,0.8894,truncated
4943,220.0,-8.0377635,53.2710643,1.02184,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,0.8894,truncated
4951,110.0,-9.0793907,53.2741041,1.06635,PQ,,0,SALTHILL,SALTHILL,1.0,2.0,2.0,IE,1.3106,exact
4961,110.0,-7.2988808,53.9987866,1.06093,PQ,,0,SHANKILL,SHANKILL,1.0,7.0,7.0,IE,-7.2986,exact
4981,110.0,-8.4672217,54.2412252,1.05903,PQ,,0,SLIGO,SLIGO,1.0,2.0,2.0,IE,-4.241,exact
4991,110.0,-7.3684232,55.1313547,1.08046,PQ,,0,SORNE HILL,SORNE HILL,1.0,1.0,1.0,IE,-11.8023,exact
5001,110.0,-8.2305405,53.2666198,1.03779,PQ,,0,SOMERSET,SOMERSET,1.0,3.0,3.0,IE,-0.0883,exact
5022,220.0,-6.1864314,53.3393833,1.01817,PQ,,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-4.8218,exact-name
5031,110.0,-6.1895932,53.6013247,1.02969,PQ,,0,STEPHENSTOWN,STEPHENSTOWN,1.0,11.0,11.0,IE,-7.476,exact
5041,110.0,-8.383984,54.1777596,1.05954,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-4.6884,exact
5042,220.0,-8.383984,54.1777596,1.05155,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-3.3626,exact
5051,110.0,,,1.00786,PQ,,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,3.8688,
5061,110.0,-6.6498218,52.9940643,1.03508,PQ,,0,STRATFORD,STRATFORD,1.0,9.0,9.0,IE,-0.2108,exact
5071,110.0,,,1.00786,PQ,,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,3.8688,
5091,110.0,-8.5873819,52.6634944,1.02916,PQ,,0,SINGLAND,SINGLAND,1.0,4.0,4.0,IE,4.6248,exact
5111,110.0,-6.356603,53.4066092,1.01494,PQ,,0,SNUGBOROUGH,SNUGBOROUGH,1.0,11.0,11.0,IE,-7.5445,exact
5122,220.0,-6.1864314,53.3393833,1.01163,PQ,,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-3.6795,exact-name
5131,110.0,-6.245051,53.2885883,1.01472,PQ,,0,TANEY,TANEY,1.0,11.0,11.0,IE,-4.2635,exact
5141,110.0,-9.3662608,52.5885022,1.03621,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,7.5629,exact
5142,220.0,-9.3662608,52.5885022,1.03621,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,7.5629,exact
5172,220.0,-8.3827087,53.1671713,1.00826,PQ,,0,TYNAGH,TYNAGH,1.0,3.0,3.0,IE,6.4788,exact
5181,110.0,-8.4596882,51.8827117,1.01392,PQ,,0,TRABEG,TRABEG,1.0,10.0,10.0,IE,12.7653,exact
5191,110.0,-8.2356174,54.8102758,1.08221,PQ,,0,TIEVEBRACK,TIEVEBRACK,1.0,1.0,1.0,IE,-10.4261,exact
5202,220.0,-6.4061441,53.0439505,1.01258,PQ,,0,TURLOUGH HIL,TURLOUGH HIL,1.0,11.0,11.0,IE,-1.5921,truncated
5221,110.0,-9.4791123,52.6730693,1.04197,PQ,,0,TULLABRACK,TULLABRACK,1.0,4.0,4.0,IE,5.7538,exact
5222,220.0,-6.1864314,53.3393833,1.01163,PQ,,0,SHELLYBANKSB,SHELLYBANKSB,1.0,11.0,11.0,IE,-3.6795,fuzzy
5231,110.0,-6.2491939,53.3425325,1.03333,PQ,,0,TRINITY,TRINITY,1.0,11.0,11.0,IE,-6.2741,exact
5241,110.0,-9.2178772,54.1918026,1.06882,PQ,,0,TAWNAGHMORE,TAWNAGHMORE,1.0,2.0,2.0,IE,3.6467,exact
5251,110.0,,,1.06903,PQ,,0,TAWN_B,TAWN_B,1.0,2.0,2.0,IE,3.644,
5261,110.0,-9.426115,52.4245772,1.03939,PQ,,0,TRIEN,TRIEN,1.0,5.0,5.0,IE,6.0509,exact
5271,110.0,-8.1938573,52.5375573,1.02222,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,4.7529,exact
5274,110.0,-8.1938573,52.5375573,1.02222,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,4.7529,exact
5281,110.0,-9.6740021,52.2890467,1.04273,PQ,,0,TRALEE,TRALEE,1.0,5.0,5.0,IE,6.052,exact
5291,110.0,-6.3827622,52.6126135,1.01944,PQ,,0,TULLABEG,TULLABEG,1.0,9.0,9.0,IE,1.3047,prefix
5301,110.0,-7.7642805,52.6919962,1.01723,PQ,,0,THURLES,THURLES,1.0,8.0,8.0,IE,2.2991,exact
5321,110.0,-7.4696537,53.2949583,1.03791,PQ,,0,THORNSBERRY,THORNSBERRY,1.0,11.0,11.0,IE,-6.1625,exact
5331,110.0,,,1.02107,PQ,,0,YELLOWMEADOW,YELLOWMEADOW,1.0,11.0,11.0,IE,-6.9017,
5341,110.0,-8.5725217,53.9098451,1.05049,PQ,,0,TONROE,TONROE,1.0,2.0,2.0,IE,-4.5973,exact
5361,110.0,-7.4186417,55.1127756,1.08044,PQ,,0,TRILLICK,TRILLICK,1.0,1.0,1.0,IE,-11.8019,exact
5381,110.0,-8.0672001,52.4722096,1.01469,PQ,,0,TIPPERARY,TIPPERARY,1.0,8.0,8.0,IE,4.6828,exact
5441,110.0,-7.1249367,52.2633036,1.0096,PQ,,0,WATERFORD,WATERFORD,1.0,9.0,9.0,IE,6.0,exact
5451,110.0,-6.7423279,52.3018955,1.01366,PQ,,0,ROSSPILE,ROSSPILE,1.0,9.0,9.0,IE,4.2462,exact
5462,220.0,-6.5697981,53.4746308,1.02217,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,-3.5935,exact
5464,380.0,-6.5697981,53.4746308,1.03101,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,-1.5628,exact
5481,110.0,-8.2389996,51.8186651,1.00984,PQ,,0,WHITEGATE,WHITEGATE,1.0,10.0,10.0,IE,14.2906,exact
5501,110.0,-6.5394499,52.3403641,1.01596,PQ,,0,WEXFORD,WEXFORD,1.0,9.0,9.0,IE,3.1103,exact
5521,110.0,-6.2679779,53.349714,1.0254,PQ,,0,WOLFE TONE,WOLFE TONE,1.0,11.0,11.0,IE,-6.0823,exact
6201,110.0,-9.3145611,51.8735614,1.07658,PQ,,0,COOMATAGGART,COOMATAGGART,1.0,5.0,5.0,IE,10.6375,exact
6371,110.0,-6.1996317,53.3398123,1.03332,PQ,,0,WHITEBANK,WHITEBANK,1.0,11.0,11.0,IE,-6.2118,exact
6931,110.0,-7.7706666,52.0822332,1.00985,PQ,,0,WOODHOUSE,WOODHOUSE,1.0,12.0,12.0,IE,9.2781,exact
10204,38.0,,,1.02827,PQ,,0,ARDNACRUSHA,ARDNACRUSHA,1.0,4.0,4.0,IE,-0.4047,
10205,38.0,,,1.03475,PQ,,0,ARDNACRUSHA,ARDNACRUSHA,1.0,4.0,4.0,IE,2.2973,
10210,110.0,-8.6163685,52.7049873,1.03004,PQ,,0,ARDNACRUSHA,ARDNACRUSHA,1.0,4.0,4.0,IE,4.1586,exact
10212,20.0,,,1.02827,PQ,,0,KNOCKASTANA,KNOCKASTANA,1.0,4.0,4.0,IE,-0.4047,
10213,20.0,,,1.02827,PQ,,0,MIENVEE,MIENVEE,1.0,4.0,4.0,IE,-0.4047,
10261,110.0,-8.6163685,52.7049873,1.03004,PQ,,0,ARDNA_CAP,ARDNA,1.0,4.0,4.0,IE,4.1586,coupled
10271,10.5,,,1.01985,PQ,,0,HY_ARDNG1,ARDNG1,2.0,4.0,4.0,IE,4.1586,
10272,10.5,,,1.01985,PQ,,0,HY_ARDNG2,ARDNG2,2.0,4.0,4.0,IE,4.1586,
10273,10.5,,,1.01985,PQ,,0,HY_ARDNG3,ARDNG3,2.0,4.0,4.0,IE,4.1586,
10274,10.5,,,1.03111,PQ,,0,HY_ARDNG4,ARDNG4,2.0,4.0,4.0,IE,4.1586,
10275,0.69,,,1.02827,PQ,,0,W_KNOCKAST,KNOCKAST,2.0,4.0,4.0,IE,-0.4047,
10276,0.69,,,1.02827,PQ,,0,W_MIENVEE,MIENVEE,2.0,4.0,4.0,IE,-0.4047,
10401,10.0,,,1.01178,PQ,,0,BS_AGHADA,AGHADA,2.0,10.0,10.0,IE,14.6099,
10421,10.5,,,1.01031,PQ,,0,AGHADA,AGHADA,1.0,10.0,10.0,IE,14.9557,
10422,220.0,-8.2332664,51.8338841,0.99983,PQ,,0,LONGPOINT,LONGPOINT,1.0,10.0,10.0,IE,18.1387,fuzzy
10470,21.0,,,0.95998,PQ,10470-1,0,AGH_CCGT,AGH_CCGT,2.0,10.0,10.0,IE,27.8377,
10471,20.0,,,1.00262,PQ,,0,BS_AGHADA,AGHADA,2.0,10.0,10.0,IE,18.0255,
10472,10.5,,,0.99502,PQ,,0,AGH_G11,AGH_G11,2.0,10.0,10.0,IE,18.0255,
10473,10.5,,,0.99502,PQ,,0,AGH_G12,AGH_G12,2.0,10.0,10.0,IE,18.0255,
10474,10.5,,,0.99502,PQ,,0,AGH_G14,AGH_G14,2.0,10.0,10.0,IE,18.0255,
10602,20.0,,,1.05795,PQ,,0,ARIGNA,ARIGNA,1.0,1.0,1.0,IE,-4.9187,
10604,38.0,,,1.06401,PQ,,0,ARIGNA,ARIGNA,1.0,1.0,1.0,IE,-4.4872,
10619,110.0,,,1.05564,PQ,,0,ARIGNA_T,ARIGNA_T,1.0,1.0,1.0,IE,-4.4866,
10671,0.69,,,1.05795,PQ,,0,W_CORRIEM,CORRIEM,2.0,1.0,1.0,IE,-4.9187,
10672,0.69,,,1.05795,PQ,,0,W_KILRONAN,KILRONAN,2.0,1.0,1.0,IE,-4.9187,
10673,0.69,,,1.05795,PQ,,0,W_SPIONKO,SPIONKO,2.0,1.0,1.0,IE,-4.9187,
10674,0.4,,,1.05795,PQ,,0,W_SELTANAV,SELTANAV,2.0,1.0,1.0,IE,-4.9187,
10801,10.0,,,1.03383,PQ,,0,AHANE,AHANE,1.0,8.0,8.0,IE,4.6977,
10901,10.0,,,0.98851,PQ,,0,ADAMSTOWN,ADAMSTOWN,1.0,11.0,11.0,IE,-10.8627,
10902,10.0,,,0.98851,PQ,,0,ADAMSTOWN,ADAMSTOWN,1.0,11.0,11.0,IE,-10.8627,
11201,10.0,,,1.0116,PQ,,0,ARKLOW,ARKLOW,1.0,9.0,9.0,IE,-1.7117,
11202,20.0,,,1.05075,PQ,,0,ARKLOW BAY,ARKLOW BAY,1.0,9.0,9.0,IE,-2.8106,
11204,38.0,,,1.05075,PQ,,0,BIO_ARKLOW,BIO_ARKLOW,2.0,9.0,9.0,IE,-2.8106,
11212,20.0,,,1.0599,PQ,,0,BALLYCUM 20,BALLYCUM 20,1.0,9.0,9.0,IE,-3.2027,
11221,10.5,,,1.0191,PQ,,0,ARKL,ARKL,1.0,9.0,9.0,IE,-0.9027,
11222,10.5,,,1.02032,PQ,,0,ARKL,ARKL,1.0,9.0,9.0,IE,-0.8701,
11224,38.0,,,1.05171,PQ,,0,RAHEENLE,RAHEENLE,1.0,9.0,9.0,IE,-2.8293,
11234,38.0,,,1.05698,PQ,,0,KILMAGIG,KILMAGIG,1.0,9.0,9.0,IE,-3.1348,
11242,20.0,,,1.05171,PQ,,0,RAHEEN 20,RAHEEN 20,1.0,9.0,9.0,IE,-2.8293,
11244,38.0,,,1.0599,PQ,,0,BALLYCUMMER,BALLYCUMMER,1.0,9.0,9.0,IE,-3.2027,
11252,20.0,,,1.0579,PQ,,0,RATHDRUM,RATHDRUM,1.0,9.0,9.0,IE,-3.1822,
11254,38.0,,,1.0579,PQ,,0,RATHDRUM,RATHDRUM,1.0,9.0,9.0,IE,-3.1822,
11271,3.3,,,1.05075,PQ,,0,W_ARKLOWB,ARKLOWB,2.0,9.0,9.0,IE,-2.8106,
11302,20.0,,,1.04786,PQ,,0,ATHEA,ATHEA,1.0,5.0,5.0,IE,7.906,
11303,33.0,,,1.05524,PQ,,0,BS_TOBERTORE,TOBERTORE,2.0,5.0,5.0,IE,7.906,
11310,110.0,-9.3004089,52.43755,1.04786,PQ,,0,TOBERTOREEN,TOBERTOREEN,1.0,5.0,5.0,IE,7.906,coupled
11371,0.69,,,1.04786,PQ,,0,W_ATHEA,ATHEA,2.0,5.0,5.0,IE,7.906,
11372,0.69,,,1.05524,PQ,,0,W_TOBERTOREE,TOBERTOREE,2.0,5.0,5.0,IE,7.906,
11402,20.0,,,1.0617,PQ,,0,CONNAUGHT RE,CONNAUGHT RE,1.0,3.0,3.0,IE,-4.3568,
11404,38.0,,,1.0617,PQ,,0,ATHLONE,ATHLONE,1.0,3.0,3.0,IE,-4.3568,
11414,38.0,,,1.06392,PQ,,0,MOATE,MOATE,1.0,3.0,3.0,IE,-4.4083,
11461,110.0,-7.9745082,53.4230436,1.04332,PQ,,0,ATH_CAP,ATH,1.0,3.0,3.0,IE,-2.1101,coupled
12001,10.0,,,1.02423,PQ,,0,ARTANE,ARTANE,1.0,11.0,11.0,IE,-6.5631,
12101,33.4,,,1.06908,PQ,,0,BALLYVOUSKIL,BALLYVOUSKIL,2.0,5.0,5.0,IE,10.705,
12111,110.0,-9.0797175,52.0059847,1.06908,PQ,,0,BALLYVOUSKIL,BALLYVOUSKIL,1.0,5.0,5.0,IE,10.705,truncated
12121,10.5,,,1.06503,PQ,,0,BALLYVOUSKIL,BALLYVOUSKIL,1.0,5.0,5.0,IE,10.7269,
12122,10.5,,,1.06503,PQ,,0,BVSK D2,BVSK D2,1.0,5.0,5.0,IE,10.7269,
12201,10.0,,,1.029,PQ,,0,ATHY,ATHY,1.0,11.0,11.0,IE,-3.8185,
12211,10.0,,,1.02902,PQ,,0,ATHY,ATHY,1.0,11.0,11.0,IE,-3.8193,
12302,20.0,,,1.02228,PQ,,0,BALLYWATER,BALLYWATER,1.0,9.0,9.0,IE,2.1261,
