name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,coordinate_source,has_coordinates
2861,110.0,-6.4452964,53.3299746,1.007,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-0.4415,geocoded,True
2870,110.0,-7.9951038,54.6870462,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581,geocoded,True
2871,110.0,-7.9951038,54.6870462,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581,geocoded,True
2881,110.0,-9.023808,52.2053487,1.01891,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,7.4012,geocoded,True
2892,220.0,-9.3963977,52.5801792,1.04136,PQ,28901-SC,0,GLENCLOOSAGH,GLENCLOOSAGH,1.0,5.0,5.0,IE,8.6823,neighbour mean,False
2921,110.0,-7.1427122,53.4302536,1.02812,PQ,,0,HARRISTOWN,HARRISTOWN,1.0,11.0,11.0,IE,0.2196,neighbour mean,False
2931,110.0,-6.5211765,53.355297,1.00825,PQ,,0,WALTERSTOWN,WALTERSTOWN,1.0,11.0,11.0,IE,0.0491,neighbour mean,False
2941,110.0,-6.2754277,53.3290125,1.02116,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,0.9686,geocoded,True
2951,110.0,-6.3000097,53.3451523,1.012,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,0.9966,geocoded,True
2962,220.0,-6.3249285,53.4109851,0.99964,PQ,,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,4.7405,geocoded,True
2972,220.0,-6.3349293,53.41195306666666,0.99988,PQ,29673-2,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,4.7725,neighbour mean,False
3061,110.0,-8.661073,51.9017859,1.01241,PQ,,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,9.5138,geocoded,True
3081,110.0,-6.3391212,53.3337774,1.01205,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,1.0282,geocoded,True
3082,220.0,-6.3391212,53.3337774,1.00642,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,2.7166,geocoded,True
3091,110.0,-6.3391212,53.3337774,1.00809,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-0.2456,geocoded,True
3101,110.0,-7.7713595,52.91857,1.01082,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,4.6221,geocoded,True
3111,110.0,-8.3194761,51.9541985,1.00875,PQ,,0,BALLYNABRANN,BALLYNABRANN,1.0,10.0,10.0,IE,10.125,neighbour mean,False
3122,220.0,-6.2019353,53.3400724,1.00015,PQ,31271-1,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,4.0084,geocoded,True
3181,110.0,-6.147732,52.8151839,1.01551,PQ,,0,KILLINSKYDUF,KILLINSKYDUF,1.0,9.0,9.0,IE,5.208,neighbour mean,False
3190,110.0,-9.3733302,52.4345623,1.03643,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.2549,geocoded,True
3191,110.0,-9.3733302,52.4345623,1.04586,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.795,geocoded,True
3192,220.0,-9.3733302,52.4345623,1.03851,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.8016,geocoded,True
3201,110.0,-8.3194761,51.9541985,1.00873,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.1267,geocoded,True
3202,220.0,-8.3194761,51.9541985,1.00519,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.9055,geocoded,True
3203,220.0,-8.3194761,51.9541985,1.00519,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.9055,geocoded,True
3204,380.0,-8.3194761,51.9541985,1.00644,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.905,geocoded,True
3209,110.0,-8.3194761,51.9541985,1.00873,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.1267,geocoded,True
3221,110.0,-8.4769397,51.9224604,1.00954,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,9.7041,geocoded,True
3231,110.0,-6.4441978,53.3147089,0.99447,PQ,,0,KILCARBERY,KILCARBERY,1.0,11.0,11.0,IE,-2.2622,geocoded,True
3241,110.0,-6.5400403,53.2465815,1.02356,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,0.9793,geocoded,True
3251,110.0,-9.5436255,52.302124,1.03867,PQ,32508-XX,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,7.7934,geocoded,True
3261,110.0,-7.1718695,52.6405514,1.03527,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,5.5213,geocoded,True
3271,110.0,-6.4600205,53.3280353,0.99452,PQ,,0,KISHOGE,KISHOGE,1.0,11.0,11.0,IE,-2.2531,geocoded,True
3281,110.0,-8.5454912,52.6401871,1.02701,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,7.7737,geocoded,True
3282,220.0,-8.5454912,52.6401871,1.02736,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,8.2748,geocoded,True
3301,110.0,-9.4387403,52.0764652,1.03098,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,7.7711,geocoded,True
3311,110.0,-7.2130769,53.3598053,1.03053,PQ,,0,KNOCKDRIN,KNOCKDRIN,1.0,11.0,11.0,IE,0.6021,geocoded,True
3321,110.0,-6.7147404,53.6555904,1.00168,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,1.6754,geocoded,True
3330,110.0,-9.2611456,52.1738656,1.0,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6377,geocoded,True
3331,110.0,-9.2611456,52.1738656,1.0,PQ,33361-XX,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6377,geocoded,True
3332,220.0,-9.2611456,52.1738656,1.01461,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6314,geocoded,True
3341,110.0,-6.8163185,52.7887081,1.0452,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,5.1868,geocoded,True
3342,220.0,-6.8163185,52.7887081,1.01068,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,6.5004,geocoded,True
3352,220.0,-6.524176,53.3823502,1.01342,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,3.1572,geocoded,True
3361,110.0,-7.2138473,53.3581344,1.03053,PQ,,0,LAURENCETOWN,LAURENCETOWN,1.0,11.0,11.0,IE,0.6021,neighbour mean,False
3381,110.0,-7.1427122,53.4302536,1.03013,PQ,,0,KINNEGAD,KINNEGAD,1.0,11.0,11.0,IE,0.2586,geocoded,True
3391,110.0,-9.1006362,52.2595355,1.00863,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,9.515,geocoded,True
3401,110.0,-7.1589941,52.2518508,1.0117,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,8.9609,geocoded,True
3421,110.0,-6.2208175,53.4013032,1.01901,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,3.0741,geocoded,True
3431,110.0,-6.4540511,53.3259419,0.99448,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-2.2524,geocoded,True
3441,110.0,-7.08179475,52.46106795,1.02632,PQ,,0,KILVINOGE,KILVINOGE,1.0,9.0,9.0,IE,7.3539,neighbour mean,False
3461,110.0,-9.3963977,52.5801792,1.0348,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,8.6467,geocoded,True
3462,220.0,-9.3963977,52.5801792,1.04136,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,8.6824,geocoded,True
3464,380.0,-9.3963977,52.5801792,1.04264,PQ,,0,KILP,KILP,1.0,5.0,5.0,IE,7.3352,geocoded,True
3471,110.0,-6.4497194,53.3166943,0.99462,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-2.2369,geocoded,True
3472,220.0,-6.4497194,53.3166943,1.00532,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,2.0853,geocoded,True
3481,110.0,-9.3963977,52.5801792,1.03481,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,8.6466,neighbour mean,False
3491,110.0,-7.1045616,54.1217547,1.04024,PQ,,0,LISLEA,LISLEA,1.0,7.0,7.0,IE,1.2987,neighbour mean,False
3501,110.0,-7.9157876,53.5831138,1.0452,PQ,,0,LANESBORO_A1,LANESBORO_A1,1.0,3.0,3.0,IE,2.4694,neighbour mean,False
3511,110.0,-7.3716668,53.5383686,1.04739,PQ,,0,LICKNY,LICKNY,1.0,3.0,3.0,IE,0.1647,neighbour mean,False
3521,110.0,-6.5657571,53.9674714,1.03541,PQ,,0,LOUTHA,LOUTHA,1.0,7.0,7.0,IE,2.5138,geocoded,True
3522,220.0,-6.5657571,53.9674714,1.01495,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,3.9096,geocoded,True
3531,110.0,-8.2307526,51.935749,1.0055,PQ,,0,LYSAGHTSTOWN,LYSAGHTSTOWN,1.0,10.0,10.0,IE,10.0524,geocoded,True
3541,110.0,-8.6416309,52.634953,1.02263,PQ,,0,LIMERICK,LIMERICK,1.0,5.0,5.0,IE,7.8394,geocoded,True
3550,110.0,-6.6881005,53.1543743,1.03811,PQ,,0,COOLNABACKY_,COOLNABACKY_,1.0,11.0,11.0,IE,5.7786,neighbour mean,False
3551,110.0,-7.1710771,52.896134599999996,1.03913,PQ,,0,COOLNABACKY,COOLNABACKY,1.0,11.0,11.0,IE,4.1167,neighbour mean,False
3554,380.0,-6.6881005,53.1543743,1.03811,PQ,,0,COOLNABACKY,COOLNABACKY,1.0,11.0,11.0,IE,5.7786,neighbour mean,False
3561,110.0,-6.9102424,54.2447228,1.03294,PQ,,0,LISDRUM,LISDRUM,1.0,7.0,7.0,IE,1.5373,geocoded,True
3571,110.0,-7.7961871,53.2271141,1.03812,PQ,,0,DERRYCARNEY,DERRYCARNEY,1.0,3.0,3.0,IE,3.9461,geocoded,True
3581,110.0,-7.6977545,54.9241287,1.03398,PQ,,0,LETTERKENNY,LETTERKENNY,1.0,1.0,1.0,IE,-1.9292,geocoded,True
3591,110.0,-7.8642829,54.9028813,1.03398,PQ,,0,LENALEA,LENALEA,1.0,1.0,1.0,IE,-1.6632,geocoded,True
3601,110.0,-8.4461681,51.8991554,1.00875,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,9.7975,neighbour mean,False
3611,110.0,-8.4461681,51.8991554,1.00876,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,9.8029,neighbour mean,False
3621,110.0,-7.6819128,52.7513555,1.00006,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,5.2415,geocoded,True
3631,110.0,-8.36335075,52.75063045,1.03464,PQ,,0,FREAGH,FREAGH,1.0,8.0,8.0,IE,7.3644,neighbour mean,False
3641,110.0,-6.5375093,52.579161,1.02449,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,7.181,geocoded,True
3642,220.0,-6.5375093,52.579161,1.00923,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,7.9403,geocoded,True
3651,110.0,-6.4477366,53.3146332,0.99444,PQ,,0,BARNAKYLE,BARNAKYLE,1.0,11.0,11.0,IE,-2.2696,geocoded,True
3662,220.0,-6.9856001,52.2816555,1.0,PQ,,0,LOUGHTOWN,LOUGHTOWN,1.0,9.0,9.0,IE,11.2025,geocoded,True
3681,110.0,-6.4523208,53.316073,0.99456,PQ,,0,AUNGIERSTOWN,AUNGIERSTOWN,1.0,11.0,11.0,IE,-2.2443,geocoded,True
3691,110.0,-9.38332075,54.12188105,1.07099,PQ,36971-1,0,LAGHTANVACK,LAGHTANVACK,1.0,2.0,2.0,IE,7.9139,neighbour mean,False
3751,110.0,-6.2393583,53.3451982,1.02114,PQ,,0,MISERY HILL,MISERY HILL,1.0,11.0,11.0,IE,0.9835,geocoded,True
3761,110.0,-6.4151251,53.4142091,0.99718,PQ,,0,MACETOWN,MACETOWN,1.0,11.0,11.0,IE,0.7229,geocoded,True
3781,110.0,-6.2509463,53.3543732,1.00759,PQ,,0,MCDERMOTT,MCDERMOTT,1.0,11.0,11.0,IE,3.4083,geocoded,True
3801,110.0,-8.1872013,51.9376618,1.00419,PQ,,0,MIDLETON,MIDLETON,1.0,10.0,10.0,IE,10.0231,geocoded,True
3821,110.0,-6.7310796,53.8911239,1.01725,PQ,,0,MEATH HILL,MEATH HILL,1.0,7.0,7.0,IE,2.2149,geocoded,True
3841,110.0,-6.6557283,53.313389300000004,1.0213,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,1.5089,neighbour mean,False
3842,220.0,-6.7457951000000005,53.312890425,1.01226,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,2.7055,neighbour mean,False
3851,110.0,-6.641628066666667,53.340543233333335,1.00816,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,0.6652,neighbour mean,False
3852,220.0,-6.547042775,53.303987975,1.01399,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,2.466,neighbour mean,False
3861,110.0,-6.2522534,53.3150328,1.02119,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,1.0068,geocoded,True
3871,110.0,-6.2522534,53.3150328,1.01175,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,0.9506,geocoded,True
3881,110.0,-8.8921962,51.8957884,1.01579,PQ,,0,MACROOM,MACROOM,1.0,6.0,6.0,IE,9.4608,geocoded,True
3891,110.0,-9.1207652,51.8043751,1.01656,PQ,,0,CARRIGDANGAN,CARRIGDANGAN,1.0,6.0,6.0,IE,8.9933,geocoded,True
3901,110.0,-8.6881456,52.6369214,1.01432,PQ,,0,MONETEEN,MONETEEN,1.0,5.0,5.0,IE,8.5015,geocoded,True
3911,110.0,-6.2162523,53.3997557,0.98475,PQ,,0,METRO AIRPOR,METRO AIRPOR,1.0,11.0,11.0,IE,0.6481,neighbour mean,False
3921,110.0,-6.2093905,53.40476085,0.9843,PQ,,0,METRO NORTH,METRO NORTH,1.0,11.0,11.0,IE,0.6398,neighbour mean,False
3934,380.0,-9.4216875,52.6103965,1.04183,PQ,,0,MNYPG1,MNYPG1,1.0,4.0,4.0,IE,7.3338,geocoded,True
3940,220.0,-9.4216875,52.6103965,1.04205,PQ,,0,MNYP B,MNYP B,1.0,4.0,4.0,IE,8.6075,geocoded,True
3941,110.0,-9.4216875,52.6103965,1.04484,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,7.9896,geocoded,True
3942,220.0,-9.4216875,52.6103965,1.04205,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,8.6075,geocoded,True
3944,380.0,-9.4216875,52.6103965,1.04183,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,7.3338,geocoded,True
3954,380.0,-9.4216875,52.6103965,1.04183,PQ,39472-SC,0,MNYPG2,MNYPG2,1.0,4.0,4.0,IE,7.3338,geocoded,True
3961,110.0,-8.4461681,51.8991554,1.00881,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,9.8077,geocoded,True
3981,110.0,-8.6881456,52.6369214,1.01404,PQ,,0,MUNGRET A,MUNGRET A,1.0,5.0,5.0,IE,8.4906,neighbour mean,False
3991,110.0,-8.6881456,52.6369214,1.01404,PQ,,0,MUNGRET B,MUNGRET B,1.0,5.0,5.0,IE,8.4912,neighbour mean,False
4001,110.0,-7.3716668,53.5383686,1.0421,PQ,,0,MULLINGAR,MULLINGAR,1.0,3.0,3.0,IE,0.3036,geocoded,True
4012,220.0,-6.3349293,53.41195306666666,0.99964,PQ,,0,MOORETOWN,MOORETOWN,1.0,11.0,11.0,IE,4.7405,neighbour mean,False
4021,110.0,-8.6206886,52.1431365,1.01651,PQ,,0,MALLOW,MALLOW,1.0,5.0,5.0,IE,8.4458,geocoded,True
4041,110.0,-9.1879038,54.1232614,1.07639,PQ,,0,MOY,MOY,1.0,2.0,2.0,IE,4.8689,geocoded,True
4061,110.0,-6.4087276,53.9755464,1.03104,PQ,,0,MULLAGHARLIN,MULLAGHARLIN,1.0,7.0,7.0,IE,2.269,geocoded,True
4071,110.0,-7.842446,54.8676656,1.03533,PQ,,0,MEENTYCAT,MEENTYCAT,1.0,1.0,1.0,IE,-1.5427,geocoded,True
4081,110.0,-6.6456698,53.2412035,1.02487,PQ,,0,MONREAD,MONREAD,1.0,11.0,11.0,IE,0.9254,geocoded,True
4091,110.0,-7.9692346,54.6644867,1.03887,PQ,,0,MULREAVY,MULREAVY,1.0,1.0,1.0,IE,-0.2634,geocoded,True
4101,110.0,-6.2162523,53.3997557,0.98545,PQ,,0,NEWBURY,NEWBURY,1.0,11.0,11.0,IE,0.6923,geocoded,True
4111,110.0,-6.3505969,53.2948465,1.00143,PQ,,0,BANCROFT,BANCROFT,1.0,11.0,11.0,IE,2.7903,geocoded,True
4121,110.0,-7.1427122,53.4302536,1.02151,PQ,,0,MULGEETH,MULGEETH,1.0,3.0,3.0,IE,0.0984,neighbour mean,False
4201,110.0,-6.8355084,53.1955872,1.0276,PQ,,0,NEWBRIDGE,NEWBRIDGE,1.0,11.0,11.0,IE,1.0896,geocoded,True
4211,110.0,-6.2355586,53.3504282,1.02111,PQ,,0,NORTH QUAYS,NORTH QUAYS,1.0,11.0,11.0,IE,1.0212,geocoded,True
4221,110.0,-6.7064767,53.6997602,1.00669,PQ,,0,NAVAN,NAVAN,1.0,7.0,7.0,IE,1.8868,geocoded,True
4242,220.0,-6.211276,53.3498314,0.99998,PQ,,0,NORTH WALL,NORTH WALL,1.0,11.0,11.0,IE,4.8716,geocoded,True
4261,110.0,-8.1812103,52.8610738,1.03001,PQ,,0,NENAGH,NENAGH,1.0,8.0,8.0,IE,7.0021,geocoded,True
4281,110.0,-6.4356661,53.3241021,1.00693,PQ,,0,NANGOR,NANGOR,1.0,11.0,11.0,IE,-0.4475,geocoded,True
4321,110.0,-6.21014215,52.73272435,1.01719,PQ,,0,OAKLANDS,OAKLANDS,1.0,9.0,9.0,IE,5.3585,neighbour mean,False
4341,110.0,-8.3012481,51.8651043,1.00662,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,10.4493,neighbour mean,False
4351,110.0,-8.3012481,51.8651043,1.00664,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,10.4505,neighbour mean,False
4361,110.0,-9.6927788,52.136625,1.03479,PQ,,0,OUGHTRAGH,OUGHTRAGH,1.0,5.0,5.0,IE,7.4313,geocoded,True
4371,110.0,-8.9893244,54.1053454,1.07389,PQ,,0,GLENREE,GLENREE,1.0,2.0,2.0,IE,4.2419,geocoded,True
4382,220.0,-8.2688847,53.134326,1.02417,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,10.1459,geocoded,True
4384,380.0,-8.2688847,53.134326,1.05624,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,6.821,geocoded,True
4391,110.0,-7.0878409,53.2882569,1.03601,PQ,,0,PHILIPSTOWN,PHILIPSTOWN,1.0,3.0,3.0,IE,1.5012,geocoded,True
4401,110.0,-6.2720237,53.4059932,1.01847,PQ,,0,POPPINTREE,POPPINTREE,1.0,11.0,11.0,IE,3.115,geocoded,True
4441,110.0,-6.5904682,53.1208504,1.0437,PQ,,0,POLLAPHUCA,POLLAPHUCA,1.0,11.0,11.0,IE,4.7594,geocoded,True
4451,110.0,-6.16364595,52.814124500000005,1.01547,PQ,,0,POLLAHONEY,POLLAHONEY,1.0,11.0,11.0,IE,5.2038,neighbour mean,False
4461,110.0,-6.2066748,53.3397238,1.02079,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,1.0907,neighbour mean,False
4462,220.0,-6.211276,53.3498314,0.99977,PQ,,0,POOLBEG NORT,POOLBEG NORT,1.0,11.0,11.0,IE,4.9504,neighbour mean,False
4471,110.0,-6.2066748,53.3397238,1.0208,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,1.089,neighbour mean,False
4472,220.0,-6.249045233333334,53.31328473333334,1.00696,PQ,,0,POOLBEG SOUT,POOLBEG SOUT,1.0,11.0,11.0,IE,2.7446,neighbour mean,False
4481,110.0,-7.303909549999999,53.141162,1.03828,PQ,,0,PORTLAOISE,PORTLAOISE,1.0,11.0,11.0,IE,3.2405,neighbour mean,False
4491,110.0,-6.3275833,53.3815035,1.00775,PQ,,0,PELLETSTOWN,PELLETSTOWN,1.0,11.0,11.0,IE,3.4391,geocoded,True
4501,110.0,-6.3861652,53.6808422,1.00068,PQ,,0,PLATIN,PLATIN,1.0,7.0,7.0,IE,2.5857,geocoded,True
4511,110.0,-6.1519907,53.2734538,1.00644,PQ,,0,POTTERY ROAD,POTTERY ROAD,1.0,11.0,11.0,IE,3.0095,geocoded,True
4522,220.0,-9.2533719,52.6394329,1.04113,PQ,,0,PROSPECT,PROSPECT,1.0,4.0,4.0,IE,8.7348,geocoded,True
4621,110.0,-6.5224663,53.3776928,0.98865,PQ,,0,RYEBROOK,RYEBROOK,1.0,11.0,11.0,IE,-0.1956,geocoded,True
4651,110.0,-6.2066748,53.3397238,1.02115,PQ,,0,RINGSEND,RINGSEND,1.0,11.0,11.0,IE,1.0335,geocoded,True
4662,220.0,-6.5697981,53.4746308,1.05047,PQ,,0,RATHCOBICAN,RATHCOBICAN,1.0,11.0,11.0,IE,6.9648,neighbour mean,False
4664,380.0,-6.5697981,53.4746308,1.04565,PQ,,0,RATHCOBICAN,RATHCOBICAN,1.0,11.0,11.0,IE,6.9677,neighbour mean,False
4671,110.0,-7.9157876,53.5831138,1.04522,PQ,,0,RAPPAREEHILL,RAPPAREEHILL,1.0,3.0,3.0,IE,2.4692,neighbour mean,False
4681,110.0,-8.9685536,52.5436993,1.02666,PQ,,0,RATHKEALE,RATHKEALE,1.0,5.0,5.0,IE,7.6651,geocoded,True
4691,110.0,-6.3878298,53.7067579,1.00177,PQ,,0,OLDBRIDGE,OLDBRIDGE,1.0,7.0,7.0,IE,2.1072,geocoded,True
4701,110.0,-7.857067,53.743184,1.04441,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,2.3388,geocoded,True
4711,110.0,-7.857067,53.743184,1.04441,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,2.3388,geocoded,True
4721,110.0,-8.3695668,51.8268181,1.00732,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,10.5443,geocoded,True
4722,220.0,-8.3695668,51.8268181,1.00249,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,12.7469,geocoded,True
4741,110.0,-6.5211765,53.355297,1.00785,PQ,,0,RINAWADE,RINAWADE,1.0,11.0,11.0,IE,0.2826,geocoded,True
4761,110.0,-8.3445201,51.8332719,1.01003,PQ,,0,RINGASKIDDY,RINGASKIDDY,1.0,10.0,10.0,IE,10.5358,geocoded,True
4781,110.0,-7.1060697,54.0013256,1.04399,PQ,,0,RATRUSSAN,RATRUSSAN,1.0,7.0,7.0,IE,1.5208,geocoded,True
4791,110.0,-7.4519341,52.1571371,1.01117,PQ,,0,RATHNASKILLO,RATHNASKILLO,1.0,12.0,12.0,IE,8.9818,geocoded,True
4901,110.0,-6.1795599,52.8130651,1.01545,PQ,,0,SHELTON ABBE,SHELTON ABBE,1.0,9.0,9.0,IE,5.2023,geocoded,True
4922,220.0,-6.1988537,53.344607350000004,1.0,PQ,49271-1,0,SOUTHBANK,SOUTHBANK,1.0,11.0,11.0,IE,4.9696,neighbour mean,False
4941,110.0,-8.0377635,53.2710643,1.03694,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,4.3395,geocoded,True
4942,220.0,-8.0377635,53.2710643,1.02959,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,5.1001,geocoded,True
4943,220.0,-8.0377635,53.2710643,1.02959,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,5.1001,geocoded,True
4951,110.0,-9.0793907,53.2741041,1.05863,PQ,,0,SALTHILL,SALTHILL,1.0,2.0,2.0,IE,6.1646,geocoded,True
4961,110.0,-7.2988808,53.9987866,1.04517,PQ,,0,SHANKILL,SHANKILL,1.0,7.0,7.0,IE,1.1333,geocoded,True
4971,110.0,-7.6437272,53.560741199999995,1.04244,PQ,,0,SHANONAGH,SHANONAGH,1.0,3.0,3.0,IE,0.5021,neighbour mean,False
4981,110.0,-8.4672217,54.2412252,1.04536,PQ,,0,SLIGO,SLIGO,1.0,2.0,2.0,IE,2.72,geocoded,True
4991,110.0,-7.3684232,55.1313547,1.03267,PQ,,0,SORNE HILL,SORNE HILL,1.0,1.0,1.0,IE,-2.3669,geocoded,True
5001,110.0,-8.2305405,53.2666198,1.03905,PQ,,0,SOMERSET,SOMERSET,1.0,3.0,3.0,IE,4.5449,geocoded,True
5022,220.0,-6.1864314,53.3393833,1.00002,PQ,50274-14,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,4.9684,geocoded,True
5031,110.0,-6.1895932,53.6013247,1.016,PQ,,0,STEPHENSTOWN,STEPHENSTOWN,1.0,11.0,11.0,IE,2.6686,geocoded,True
5041,110.0,-8.383984,54.1777596,1.04262,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,2.7176,geocoded,True
5042,220.0,-8.383984,54.1777596,1.04057,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,3.7091,geocoded,True
5051,110.0,-9.0514195,52.6252455,1.00025,PQ,50574-4,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,11.9488,neighbour mean,False
5061,110.0,-6.6498218,52.9940643,1.04323,PQ,,0,STRATFORD,STRATFORD,1.0,9.0,9.0,IE,4.7452,geocoded,True
5071,110.0,-9.0514195,52.6252455,1.00025,PQ,50573-3,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,11.9488,neighbour mean,False
5081,110.0,-7.8364361,53.2167596,1.03799,PQ,,0,STONESTOWN,STONESTOWN,1.0,3.0,3.0,IE,4.0049,geocoded,True
5091,110.0,-8.5873819,52.6634944,1.02814,PQ,,0,SINGLAND,SINGLAND,1.0,4.0,4.0,IE,7.7795,geocoded,True
5111,110.0,-6.356603,53.4066092,0.99688,PQ,,0,SNUGBOROUGH,SNUGBOROUGH,1.0,11.0,11.0,IE,0.6852,geocoded,True
5122,220.0,-6.1864314,53.3393833,1.0,PQ,50275-15,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,4.0627,geocoded,True
5131,110.0,-6.245051,53.2885883,1.00684,PQ,,0,TANEY,TANEY,1.0,11.0,11.0,IE,2.9751,geocoded,True
