name,bus0,bus1,x,r,b,s_nom,length,carrier,sub_network,s_nom_source,psse_ckt
11-42404-1,11,42404,0.0565326,0.051984,0.0001433518005540166,100.0,1.0,AC,0,RATE1,1
12-25404-1,12,25404,0.11479800000000001,0.07710960000000001,0.00028185595567867033,9999.0,1.4,AC,0,no rating in the file and none inferable; kept the file's 9999,1
12-25404-3,12,25404,0.1250504,0.0857736,0.0003012465373961218,9999.0,1.52,AC,0,no rating in the file and none inferable; kept the file's 9999,3
12-46504-1,12,46504,0.30526159999999997,0.3078608,0.00022783933518005542,9999.0,5.14,AC,0,no rating in the file and none inferable; kept the file's 9999,1
12-46504-2,12,46504,0.24591320000000003,0.2797028,0.00017728531855955678,9999.0,3.96,AC,0,no rating in the file and none inferable; kept the file's 9999,2
1021-2121-1,1021,2121,7.634010999999999,3.31661,4.9999999999999996e-05,121.0,18.15,AC,0,RATE1,1
1021-2361-1,1021,2361,13.410187999999998,5.851318,9.900826446280991e-05,121.0,32.32,AC,0,RATE1,1
1021-3541-1,1021,3541,4.476999999999999,0.8591,9.586776859504131e-05,210.0,11.7,AC,0,RATE1,1
1021-10210-1,1021,10210,0.012100000000000001,0.0,0.0,999.0,0.0,AC,0,RATE1,1
1021-10261-1,1021,10261,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1041-5481-1,1041,5481,1.2947,0.5929000000000001,8.264462809917356e-06,121.0,3.1,AC,0,RATE1,1
1042-1052-1,1042,1052,0.048400000000000006,0.0,0.0,593.0,0.0,AC,0,RATE1,1
1042-1072-1,1042,1072,0.29039999999999994,0.048400000000000006,7.933884297520661e-05,593.0,1.4,AC,0,RATE1,1
1042-3202-1,1042,3202,10.584596000000001,1.4500640000000002,7.121900826446281e-05,468.0,25.6,AC,0,RATE1,1
1042-4722-1,1042,4722,4.407788,0.528528,0.000520206611570248,513.0,14.39,AC,0,RATE1,1
1042-10422-1,1042,10422,0.19360000000000002,0.048400000000000006,5.475206611570248e-05,574.0,0.97,AC,0,RATE1,1
1052-1062-1,1052,1062,0.048400000000000006,0.0,0.0,999.0,0.0,AC,0,RATE1,1
1052-2852-1,1052,2852,0.7260000000000001,0.09680000000000001,0.00021384297520661157,573.0,3.78,AC,0,RATE1,1
1052-3202-2,1052,3202,10.7448,1.4520000000000002,6.921487603305785e-05,468.0,25.6,AC,0,RATE1,2
1061-10619-1,1061,10619,0.09680000000000001,0.048400000000000006,8.264462809917356e-07,123.0,0.21,AC,0,RATE1,1
1071-2231-1,1071,2231,3.3396,1.5125,2.1487603305785124e-05,123.0,8.0,AC,0,RATE1,1
1071-2361-1,1071,2361,15.899399999999998,7.1874,0.00010165289256198347,91.0,38.2,AC,0,RATE1,1
1071-4941-1,1071,4941,19.0091,8.2885,0.0001394214876033058,119.0,45.88,AC,0,RATE1,1
1081-32810-1,1081,32810,1.4882999999999997,0.4719,2.8925619834710747e-05,45.0,3.77,AC,0,RATE1,1
1091-2861-1,1091,2861,0.4598,0.21779999999999997,0.00020743801652892564,181.0,2.5,AC,0,RATE1,1
1091-3091-1,1091,3091,0.572209,0.54571,0.0009778512396694213,181.0,10.7,AC,0,RATE1,1
1101-2161-1,1101,2161,0.8349,0.3751,4.958677685950413e-06,45.0,2.0,AC,0,RATE1,1
1121-1301-1,1121,1301,9.5227,1.2342000000000002,5.867768595041323e-05,159.0,21.95,AC,0,RATE1,1
1121-1541-1,1121,1541,11.519200000000001,2.5047,8.429752066115702e-05,210.0,29.01,AC,0,RATE1,1
1121-4901-2,1121,4901,0.9317,0.4235,6.611570247933885e-06,92.0,2.2,AC,0,RATE1,2
1122-1742-1,1122,1742,22.080080000000002,3.0008,0.0001681818181818182,513.0,53.61,AC,0,RATE1,1
1122-3642-1,1122,3642,16.359199999999998,2.2264,0.00010537190082644628,513.0,39.02,AC,0,RATE1,1
1131-2131-1,1131,2131,0.689942,0.147015,0.0004976859504132232,136.0,5.46,AC,0,RATE1,1
1131-11310-1,1131,11310,0.012100000000000001,0.0,0.0,210.0,0.0,AC,0,RATE1,1
1131-31911-1,1131,31911,2.517284,0.503844,5.6446280991735544e-05,210.0,6.71,AC,0,RATE1,1
1141-3501-1,1141,3501,14.883,6.534,9.586776859504131e-05,121.0,35.79,AC,0,RATE1,1
1141-4941-1,1141,4941,8.4216,1.6335,9.338842975206611e-05,190.0,21.63,AC,0,RATE1,1
1141-11461-1,1141,11461,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1161-1781-1,1161,1781,0.242,0.121,9.090909090909091e-06,96.0,0.65,AC,0,RATE1,1
1161-3461-1,1161,3461,12.910699999999999,2.5047,9.586776859504131e-05,210.0,32.83,AC,0,RATE1,1
1161-3901-1,1161,3901,10.8174,2.0933,8.016528925619834e-05,210.0,27.5,AC,0,RATE1,1
1161-5051-3,1161,5051,0.14519999999999997,0.07259999999999998,5.041322314049587e-05,120.0,1.0,AC,0,RATE1,3
1161-5071-4,1161,5071,0.14519999999999997,0.07259999999999998,5.041322314049587e-05,120.0,1.0,AC,0,RATE1,4
1161-17810-2,1161,17810,0.2541,0.121,9.917355371900826e-06,96.0,0.67,AC,0,RATE1,2
1181-1861-1,1181,1861,17.8959,8.0586,0.0001140495867768595,123.0,43.04,AC,0,RATE1,1
1181-2821-1,1181,2821,12.0274,2.3353,8.925619834710744e-05,210.0,30.6,AC,0,RATE1,1
1181-4221-1,1181,4221,25.748799999999996,4.9852,0.00019090909090909092,210.0,65.5,AC,0,RATE1,1
1181-4961-1,1181,4961,7.284199999999999,1.4157000000000002,5.4545454545454546e-05,210.0,18.51,AC,0,RATE1,1
1181-4961-2,1181,4961,9.2323,1.7908000000000002,8.016528925619834e-05,210.0,23.56,AC,0,RATE1,2
1201-2561-1,1201,2561,1.2221,0.5687000000000001,0.0004528925619834711,136.0,9.0,AC,0,RATE1,1
1201-3781-1,1201,3781,0.6655,0.3146,0.0002462809917355372,115.0,4.9,AC,0,RATE1,1
1211-2771-1,1211,2771,0.298991,0.253374,0.0004473553719008264,220.0,4.91,AC,0,RATE1,1
1211-12111-1,1211,12111,0.012100000000000001,0.0,0.0,210.0,0.0,AC,0,RATE1,1
1212-1602-1,1212,1602,7.018,0.9602560000000001,5.161157024793388e-05,792.0,16.77,AC,0,RATE1,1
1212-3332-1,1212,3332,6.098400000000001,0.968,3.9876033057851245e-05,794.0,14.5,AC,0,RATE1,1
1221-1901-1,1221,1901,10.082567000000001,4.397260999999999,6.661157024793388e-05,121.0,24.23,AC,0,RATE1,1
1221-3551-1,1221,3551,9.1355,4.1261,5.867768595041323e-05,123.0,21.94,AC,0,RATE1,1
1231-1841-1,1231,1841,2.8380549999999998,0.9721139999999999,0.0011286776859504132,68.0,22.4,AC,0,RATE1,1
1251-2361-1,1251,2361,9.7042,1.8876,7.190082644628098e-05,210.0,24.69,AC,0,RATE1,1
1251-52219-1,1251,52219,7.1874,1.3914999999999997,5.371900826446281e-05,210.0,18.28,AC,0,RATE1,1
1271-1491-1,1271,1491,4.2229,0.8228,3.6363636363636364e-05,210.0,10.75,AC,0,RATE1,1
1271-2041-1,1271,2041,6.606600000000001,1.2826,4.958677685950413e-05,210.0,15.93,AC,0,RATE1,1
1281-2221-1,1281,2221,11.4103,5.1546,8.099173553719009e-05,68.0,27.57,AC,0,RATE1,1
1301-17411-1,1301,17411,14.023900000000001,1.7908000000000002,8.59504132231405e-05,159.0,32.3,AC,0,RATE1,1
1311-3331-1,1311,3331,1.322046,0.24405700000000002,0.0008716528925619834,220.0,9.54,AC,0,RATE1,1
1321-13219-1,1321,13219,0.2057,0.07259999999999998,1.6528925619834712e-06,159.0,0.5,AC,0,RATE1,1
1331-2041-1,1331,2041,6.8486,2.0570000000000004,0.0003107438016528926,130.0,18.93,AC,0,RATE1,1
1331-4001-1,1331,4001,23.1715,9.583200000000001,0.0002628099173553719,123.0,56.78,AC,0,RATE1,1
1341-1701-1,1341,1701,13.4915,2.6136,9.999999999999999e-05,210.0,34.3,AC,0,RATE1,1
1341-5191-1,1341,5191,9.3654,2.9282,6.528925619834711e-05,159.0,23.2,AC,0,RATE1,1
1351-4081-1,1351,4081,3.680457,1.230812,0.00024330578512396693,121.0,11.2,AC,0,RATE1,1
1351-4201-1,1351,4201,2.065712,0.7268469999999999,0.00023214876033057853,122.0,7.2,AC,0,RATE1,1
1361-2001-1,1361,2001,9.0871,3.7752,6.033057851239669e-05,217.0,21.8,AC,0,RATE1,1
1361-2161-1,1361,2161,4.4528,0.8591,3.305785123966942e-05,210.0,11.3,AC,0,RATE1,1
1371-1451-1,1371,1451,0.121,0.024200000000000003,7.768595041322315e-05,192.0,0.85,AC,0,RATE1,1
1381-4721-1,1381,4721,0.7139,0.3267,4.958677685950413e-06,92.0,1.7,AC,0,RATE1,1
1401-1661-1,1401,1661,15.536399999999999,6.449300000000001,0.00011818181818181818,217.0,37.4,AC,0,RATE1,1
1401-4041-1,1401,4041,10.6117,2.0570000000000004,7.933884297520661e-05,210.0,27.0,AC,0,RATE1,1
1401-14010-1,1401,14010,0.012100000000000001,0.0,0.0,999.0,0.0,AC,0,RATE1,1
1411-3081-1,1411,3081,1.1737,0.5687000000000001,0.0005388429752066115,136.0,6.5,AC,0,RATE1,1
1411-3081-2,1411,3081,1.1737,0.5687000000000001,0.0005388429752066115,136.0,6.5,AC,0,RATE1,2
1421-4651-1,1421,4651,0.7260000000000001,0.36300000000000004,0.0011256198347107437,151.0,7.7,AC,0,RATE1,1
1431-3261-1,1431,3261,8.6515,1.6819,6.446280991735537e-05,210.0,22.0,AC,0,RATE1,1
1441-1501-1,1441,1501,1.089,0.484,7.438016528925619e-06,91.0,2.6,AC,0,RATE1,1
1441-2225-1,1441,2225,10.781100000000002,4.8763,6.859504132231405e-05,121.0,25.9,AC,0,RATE1,1
1441-14461-1,1441,14461,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1441-15010-2,1441,15010,1.0406,0.4719,6.611570247933885e-06,91.0,2.5,AC,0,RATE1,2
1441-47210-1,1441,47210,11.0594,4.9973,9.504132231404958e-05,121.0,26.89,AC,0,RATE1,1
1451-2041-1,1451,2041,0.33880000000000005,0.07259999999999998,0.000228099173553719,221.0,2.5,AC,0,RATE1,1
1461-14619-1,1461,14619,0.1331,0.048400000000000006,1.6528925619834712e-06,159.0,0.31,AC,0,RATE1,1
1471-1810-1,1471,1810,0.25603479,0.04281306700000001,0.00021206611570247932,229.0,0.0,AC,0,RATE1,1
1471-1810-2,1471,1810,0.25603479,0.04281306700000001,0.00021206611570247932,229.0,0.0,AC,0,RATE1,2
1472-2562-1,1472,2562,0.7260000000000001,0.19360000000000002,0.0006859504132231406,457.0,10.0,AC,0,RATE1,1
1481-2001-1,1481,2001,4.598,0.9438,0.00010743801652892562,192.0,12.32,AC,0,RATE1,1
1481-3401-1,1481,3401,1.1979000000000002,0.4598,8.264462809917356e-06,216.0,2.72,AC,0,RATE1,1
1491-2181-1,1491,2181,3.7510000000000003,0.7260000000000001,3.305785123966942e-05,210.0,9.55,AC,0,RATE1,1
1511-52610-1,1511,52610,2.355023,0.8160240000000001,0.0008174380165289257,181.0,13.62,AC,0,RATE1,1
1521-2401-1,1521,2401,1.8029,0.8591,0.0008297520661157025,124.0,10.0,AC,0,RATE1,1
1522-2042-1,1522,2042,2.1296,0.29039999999999994,1.384297520661157e-05,513.0,5.06,AC,0,RATE1,1
1522-5462-1,1522,5462,5.662800000000001,0.7744000000000001,3.65702479338843e-05,513.0,13.5,AC,0,RATE1,1
1522-15220-1,1522,15220,0.19360000000000002,0.048400000000000006,0.00017148760330578514,635.0,2.5,AC,0,RATE1,1
1522-15220-2,1522,15220,0.19360000000000002,0.048400000000000006,0.00017148760330578514,635.0,2.5,AC,0,RATE1,2
1531-3801-1,1531,3801,1.4762,0.5687000000000001,9.917355371900826e-06,121.0,3.52,AC,0,RATE1,1
1531-5481-1,1531,5481,7.5988,3.2428,4.958677685950413e-05,121.0,18.31,AC,0,RATE1,1
1541-5291-1,1541,5291,4.3802,0.847,3.7190082644628094e-05,210.0,11.15,AC,0,RATE1,1
1551-16011-1,1551,16011,4.8521,0.9800999999999999,0.00022314049586776862,210.0,13.5,AC,0,RATE1,1
1561-2861-1,1561,2861,0.2783,0.0605,0.00017107438016528923,140.0,1.87,AC,0,RATE1,1
1561-2861-2,1561,2861,0.30250000000000005,0.0605,0.00018429752066115703,140.0,2.02,AC,0,RATE1,2
1571-5191-1,1571,5191,14.568399999999999,6.5824,9.256198347107436e-05,91.0,35.0,AC,0,RATE1,1
1581-4491-1,1581,4491,0.8711999999999999,0.29039999999999994,4.3801652892561984e-05,133.0,2.66,AC,0,RATE1,1
1581-5521-1,1581,5521,0.6413,0.30250000000000005,0.00023636363636363636,115.0,4.7,AC,0,RATE1,1
1601-1611-1,1601,1611,11.646370999999998,2.2748000000000004,0.00012132231404958678,190.0,29.97,AC,0,RATE1,1
1601-2225-1,1601,2225,15.2097,2.9403,0.0001256198347107438,210.0,38.83,AC,0,RATE1,1
1601-3881-2,1601,3881,2.2264,0.43559999999999993,1.652892561983471e-05,191.0,5.66,AC,0,RATE1,2
1601-16011-1,1601,16011,0.012100000000000001,0.0,0.0,210.0,0.0,AC,0,RATE1,1
1602-3202-1,1602,3202,18.003832,2.415644,0.00011849173553719008,751.0,42.93,AC,0,RATE1,1
1611-3301-1,1611,3301,7.986000000000001,1.5488000000000002,5.9504132231404955e-05,210.0,20.3,AC,0,RATE1,1
1621-3061-1,1621,3061,1.2221,0.484,8.264462809917356e-06,217.0,2.74,AC,0,RATE1,1
1621-3221-1,1621,3221,5.926216999999999,2.4222989999999998,0.00012958677685950414,201.0,14.36,AC,0,RATE1,1
1631-2671-1,1631,2671,2.2748000000000004,0.44770000000000004,2.71900826446281e-05,210.0,5.83,AC,0,RATE1,1
1631-5041-1,1631,5041,5.287700000000001,2.3958000000000004,3.388429752066116e-05,210.0,12.7,AC,0,RATE1,1
1631-10619-1,1631,10619,5.384499999999999,1.0406,4.049586776859504e-05,210.0,13.68,AC,0,RATE1,1
1641-1821-1,1641,1821,8.9661,1.7423999999999997,6.694214876033058e-05,210.0,22.8,AC,0,RATE1,1
1641-2361-1,1641,2361,21.0177,4.0656,0.00015619834710743803,210.0,53.47,AC,0,RATE1,1
1641-2781-1,1641,2781,5.7475,2.6014999999999997,3.7190082644628094e-05,123.0,13.8,AC,0,RATE1,1
1641-2781-2,1641,2781,4.7069,2.1296,3.057851239669421e-05,123.0,11.3,AC,0,RATE1,2
1641-2781-3,1641,2781,4.7069,2.1296,3.057851239669421e-05,123.0,11.3,AC,0,RATE1,3
1641-4951-1,1641,4951,8.9298,2.8556,0.0005603305785123967,97.0,24.86,AC,0,RATE1,1
1641-16411-1,1641,16411,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1641-16461-1,1641,16461,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1641-22811-1,1641,22811,24.7929,9.0145,0.00016694214876033058,121.0,60.76,AC,0,RATE1,1
1641-50019-1,1641,50019,20.811999999999998,9.4138,0.00013305785123966942,121.0,50.02,AC,0,RATE1,1
1642-2522-1,1642,2522,36.9292,4.9852,0.00023801652892561982,436.0,88.09,AC,0,RATE1,1
1642-4522-1,1642,4522,37.122800000000005,4.9852,0.00023925619834710743,468.0,88.54,AC,0,RATE1,1
1642-5172-1,1642,5172,16.3108,2.2443079999999993,0.00011983471074380167,792.0,39.89,AC,0,RATE1,1
1651-5261-1,1651,5261,3.7510000000000003,1.694,2.3966942148760328e-05,121.0,9.0,AC,0,RATE1,1
1651-5281-1,1651,5281,5.4329,2.4200000000000004,0.00010909090909090909,123.0,13.5,AC,0,RATE1,1
1661-1821-1,1661,1821,23.9338,10.805299999999999,0.00016115702479338841,121.0,57.53,AC,0,RATE1,1
1661-1951-1,1661,1951,9.428562,4.240324,0.00048429752066115705,121.0,26.71,AC,0,RATE1,1
1661-2281-1,1661,2281,11.555500000000002,5.2272,7.355371900826446e-05,121.0,27.76,AC,0,RATE1,1
1661-16661-1,1661,16661,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1661-16662-1,1661,16662,1.2100000000000002,0.0,0.0,703.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
1671-1941-1,1671,1941,0.08470000000000001,0.024200000000000003,4.628099173553718e-05,140.0,0.5,AC,0,RATE1,1
1681-3221-1,1681,3221,12.6203,2.405964,0.00020636363636363636,209.0,32.34,AC,0,RATE1,1
1681-3881-1,1681,3881,0.9559000000000002,0.19360000000000002,7.438016528925619e-06,210.0,2.41,AC,0,RATE1,1
1691-5131-1,1691,5131,0.6776000000000001,0.3509,0.0005991735537190082,116.0,5.59,AC,0,RATE1,1
1691-51319-1,1691,51319,0.44770000000000004,0.21779999999999997,0.00020413223140495866,100.0,3.38,AC,0,RATE1,1
1701-1761-1,1701,1761,2.2264,0.7018,1.5702479338842974e-05,68.0,5.5,AC,0,RATE1,1
1701-1981-1,1701,1981,24.103199999999998,4.6585,0.00017851239669421489,210.0,61.3,AC,0,RATE1,1
1701-5041-1,1701,5041,21.6227,7.852900000000001,0.00017438016528925618,191.0,52.63,AC,0,RATE1,1
1701-17010-1,1701,17010,0.012100000000000001,0.0,0.0,999.0,0.0,AC,0,RATE1,1
1701-17061-1,1701,17061,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1701-28712-2,1701,28712,10.691076,4.6706,7.834710743801653e-05,210.0,25.74,AC,0,RATE1,2
1711-3421-2,1711,3421,0.2541,0.121,0.00011239669421487603,114.0,1.35,AC,0,RATE1,2
1721-2161-1,1721,2161,6.1831,1.1979000000000002,4.628099173553718e-05,210.0,15.73,AC,0,RATE1,1
1721-2391-1,1721,2391,7.0664,1.3673,5.289256198347108e-05,210.0,17.95,AC,0,RATE1,1
1721-5381-1,1721,5381,7.1027,1.3794,5.289256198347108e-05,210.0,18.06,AC,0,RATE1,1
1721-14619-1,1721,14619,18.113699999999998,7.9013,0.0001165289256198347,123.0,43.69,AC,0,RATE1,1
1721-17261-1,1721,17261,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
1731-3421-1,1731,3421,0.2541,0.121,0.00011239669421487603,114.0,1.35,AC,0,RATE1,1
1741-1851-1,1741,1851,0.9800999999999999,0.4598,0.00024380165289256196,123.0,4.0,AC,0,RATE1,1
1741-4511-1,1741,4511,0.30250000000000005,0.1573,0.00046776859504132234,127.0,3.2,AC,0,RATE1,1
1741-51319-1,1741,51319,0.048400000000000006,0.024200000000000003,8.264462809917356e-07,159.0,0.1,AC,0,RATE1,1
1742-2202-1,1742,2202,17.4724,2.3716000000000004,0.00022520661157024793,513.0,41.61,AC,0,RATE1,1
1742-3122-1,1742,3122,2.2414039999999997,0.134552,0.0006725206611570249,593.0,11.89,AC,0,RATE1,1
1742-17462-1,1742,17462,0.048400000000000006,0.0,0.0,513.0,0.0,AC,0,RATE1,1
1801-4111-1,1801,4111,5.445,1.6456,0.00022479338842975205,133.0,15.1,AC,0,RATE1,1
1801-17411-1,1801,17411,5.0457,1.6214,0.0004991735537190083,138.0,16.0,AC,0,RATE1,1
1811-3431-1,1811,3431,0.121,0.03629999999999999,8.264462809917356e-05,223.0,0.9,AC,0,RATE1,1
1811-3471-1,1811,3471,0.024200000000000003,0.012100000000000001,9.917355371900826e-06,169.0,0.1,AC,0,RATE1,1
1821-35011-1,1821,35011,26.813599999999997,11.507100000000001,0.00017355371900826448,122.0,64.76,AC,0,RATE1,1
1831-2091-1,1831,2091,13.09704,3.7669719999999995,0.00032884297520661157,159.0,33.33,AC,0,RATE1,1
1841-3641-1,1841,3641,2.6136,0.5082,2.8925619834710747e-05,210.0,6.69,AC,0,RATE1,1
1841-5291-1,1841,5291,5.4692,1.331,4.462809917355372e-05,210.0,13.65,AC,0,RATE1,1
1841-5501-1,1841,5501,8.978200000000001,1.7423999999999997,6.694214876033058e-05,210.0,22.82,AC,0,RATE1,1
1861-2521-1,1861,2521,1.4157000000000002,0.6413,9.090909090909091e-06,121.0,3.4,AC,0,RATE1,1
1861-2521-2,1861,2521,1.3794,0.6292,9.090909090909091e-06,121.0,3.3,AC,0,RATE1,2
1861-10619-1,1861,10619,7.83233,1.5729999999999997,5.7851239669421495e-05,210.0,20.7,AC,0,RATE1,1
1871-2581-1,1871,2581,1.5367000000000002,0.4114,0.00030826446280991733,142.0,5.02,AC,0,RATE1,1
1871-20411-1,1871,20411,0.5203,0.10889999999999998,0.00016198347107438017,143.0,2.66,AC,0,RATE1,1
1881-2881-1,1881,2881,11.6765,5.082,7.438016528925619e-05,121.0,28.06,AC,0,RATE1,1
1881-3281-1,1881,3281,14.8951,4.6585,0.00010413223140495868,159.0,36.9,AC,0,RATE1,1
1881-4021-1,1881,4021,8.8451,1.7182,6.611570247933885e-05,210.0,22.5,AC,0,RATE1,1
1901-3341-1,1901,3341,2.2506,1.0164,1.4876033057851239e-05,121.0,5.4,AC,0,RATE1,1
1901-3341-2,1901,3341,2.2506,0.9922,1.4049586776859503e-05,121.0,5.28,AC,0,RATE1,2
1901-50619-1,1901,50619,7.3326,3.3154000000000003,4.710743801652893e-05,68.0,17.6,AC,0,RATE1,1
1921-1961-1,1921,1961,6.5703,2.9645000000000006,0.00015041322314049587,121.0,17.22,AC,0,RATE1,1
1921-4341-1,1921,4341,0.9559000000000002,0.4235,6.611570247933885e-06,33.0,2.3,AC,0,RATE1,1
1921-4351-2,1921,4351,0.9196,0.3993,5.785123966942148e-06,42.0,2.2,AC,0,RATE1,2
1921-4721-1,1921,4721,2.8556,1.2100000000000002,2.7272727272727273e-05,121.0,6.9,AC,0,RATE1,1
1921-5481-1,1921,5481,7.4415,3.2912,4.7933884297520656e-05,121.0,17.79,AC,0,RATE1,1
1931-4371-1,1931,4371,10.940456999999999,4.765585,7.223140495867768e-05,210.0,26.29,AC,0,RATE1,1
1931-4981-1,1931,4981,8.7967,3.6542000000000003,5.867768595041323e-05,210.0,21.1,AC,0,RATE1,1
1941-2401-1,1941,2401,5.8443000000000005,1.8271000000000002,4.132231404958678e-05,159.0,13.67,AC,0,RATE1,1
1941-4201-1,1941,4201,9.9341,3.1096999999999997,6.942148760330578e-05,152.0,24.61,AC,0,RATE1,1
1941-4391-1,1941,4391,0.5445,0.1573,9.421487603305787e-05,159.0,2.0,AC,0,RATE1,1
1961-3201-1,1961,3201,3.1338999999999997,1.4157000000000002,2.8925619834710747e-05,121.0,7.59,AC,0,RATE1,1
1971-2731-1,1971,2731,0.11845900000000001,0.08470000000000001,8.983471074380164e-05,91.0,2.0,AC,0,RATE1,1
1971-16110-1,1971,16110,2.4804999999999997,0.484,2.2809917355371897e-05,190.0,6.3,AC,0,RATE1,1
1981-2821-1,1981,2821,4.2955,0.8349,3.2231404958677685e-05,210.0,10.9,AC,0,RATE1,1
1981-79016-1,1981,79016,11.444664,4.991250000000001,7.56198347107438e-05,121.0,27.5,AC,0,RATE1,1
1991-3641-1,1991,3641,1.064316,0.36457300000000004,0.00042322314049586773,91.0,8.4,AC,0,RATE1,1
2001-4791-1,2001,4791,7.5262,1.4641,6.115702479338842e-05,210.0,19.17,AC,0,RATE1,1
2001-5441-1,2001,5441,3.602775,0.8877769999999999,0.00045297520661157024,201.0,13.14,AC,0,RATE1,1
2002-2742-1,2002,2742,9.583200000000001,1.6456,9.194214876033059e-05,793.0,23.34,AC,0,RATE1,1
2002-3203-1,2002,3203,35.574,5.662800000000001,0.00024132231404958677,765.0,86.0,AC,0,RATE1,1
2021-2591-1,2021,2591,0.10889999999999998,0.121,0.0001512396694214876,132.0,1.5,AC,0,RATE1,1
2021-3091-1,2021,3091,3.6420999999999997,1.3431,2.4793388429752065e-05,134.0,8.9,AC,0,RATE1,1
2041-2791-1,2041,2791,4.3439000000000005,0.847,3.2231404958677685e-05,210.0,11.05,AC,0,RATE1,1
2041-4621-1,2041,4621,5.2514,1.6335,3.7190082644628094e-05,171.0,13.0,AC,0,RATE1,1
2041-20411-1,2041,20411,0.012100000000000001,0.0,0.0,476.0,0.0,AC,0,RATE1,1
2042-2052-1,2042,2052,0.048400000000000006,0.0,0.0,999.0,0.0,AC,0,RATE1,1
2042-2072-1,2042,2072,0.33880000000000005,0.048400000000000006,0.00020247933884297523,730.0,2.0,AC,0,RATE1,1
2042-2072-2,2042,2072,0.29039999999999994,0.048400000000000006,0.00016611570247933882,730.0,1.64,AC,0,RATE1,2
2042-2562-1,2042,2562,1.5972,0.242,1.012396694214876e-05,513.0,3.73,AC,0,RATE1,1
2042-2972-1,2042,2972,0.683408,0.052756000000000004,0.0002763429752066116,555.0,3.73,AC,0,RATE1,1
2052-2563-2,2052,2563,1.5972,0.242,1.012396694214876e-05,513.0,3.73,AC,0,RATE1,2
2052-5462-2,2052,5462,7.502000000000001,1.0164,4.834710743801653e-05,513.0,17.83,AC,0,RATE1,2
2090-2111-1,2090,2111,0.49004999999999993,0.079981,0.00033223140495867765,220.0,3.42,AC,0,RATE1,1
2090-2781-1,2090,2781,3.75221,0.61105,0.0011368595041322312,185.0,25.53,AC,0,RATE1,1
2091-2171-1,2091,2171,1.815,0.3267,0.000884297520661157,190.0,11.7,AC,0,RATE1,1
2091-4951-1,2091,4951,7.6714,2.2881099999999996,0.0006724793388429753,220.0,22.71,AC,0,RATE1,1
2091-20900-1,2091,20900,0.08470000000000001,0.024200000000000003,4.628099173553718e-05,140.0,0.5,AC,0,RATE1,1
2101-4061-1,2101,4061,3.1218,1.4157000000000002,2.066115702479339e-05,121.0,7.5,AC,0,RATE1,1
2101-35211-1,2101,35211,7.0422,3.1702000000000004,4.462809917355372e-05,121.0,16.81,AC,0,RATE1,1
2121-2361-1,2121,2361,7.272099999999999,3.267,5.206611570247934e-05,121.0,17.44,AC,0,RATE1,1
2121-21261-1,2121,21261,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
2141-4791-1,2141,4791,6.074200000000001,1.1858000000000002,4.958677685950413e-05,210.0,15.48,AC,0,RATE1,1
2141-6931-1,2141,6931,3.4001000000000006,0.6655,2.5619834710743802e-05,210.0,8.65,AC,0,RATE1,1
2161-21661-1,2161,21661,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
2181-2841-1,2181,2841,8.070699999999999,3.5452999999999997,5.206611570247934e-05,121.0,19.39,AC,0,RATE1,1
2181-3521-1,2181,3521,12.547699999999999,2.4320999999999997,9.338842975206611e-05,121.0,31.9,AC,0,RATE1,1
2181-4691-1,2181,4691,1.1253,0.5082,3.140495867768595e-05,123.0,2.88,AC,0,RATE1,1
2202-3342-1,2202,3342,24.877599999999997,3.3396,0.00016033057851239668,468.0,59.3,AC,0,RATE1,1
2202-3842-1,2202,3842,12.825999999999999,1.7423999999999997,8.264462809917356e-05,436.0,30.55,AC,0,RATE1,1
2202-3852-2,2202,3852,15.3428,2.0812,9.896694214876034e-05,436.0,36.29,AC,0,RATE1,2
2202-5202-1,2202,5202,10.6964,1.4520000000000002,0.00029814049586776863,351.0,26.62,AC,0,RATE1,1
2204-3944-1,2204,3944,62.941072000000005,5.853976,0.000789286703601108,1454.0,208.5,AC,0,RATE1,1
2221-2225-1,2221,2225,0.012100000000000001,0.0,0.0,999.0,0.0,AC,0,RATE1,1
2221-3881-1,2221,3881,10.904399000000002,4.760503000000001,7.198347107438018e-05,217.0,26.22,AC,0,RATE1,1
2221-3891-1,2221,3891,4.8037,1.8755000000000002,2.9752066115702478e-05,217.0,10.88,AC,0,RATE1,1
2221-22261-1,2221,22261,0.012100000000000001,0.0,0.0,123.0,0.0,AC,0,RATE1,1
2241-22419-1,2241,22419,5.082,2.299,3.305785123966942e-05,123.0,12.2,AC,0,RATE1,1
